frame,label
28180,0
28190,0
28200,0
28210,0
28220,0
28230,0
28240,0
28250,0
28260,0
28270,0
28280,0
28290,0
28300,0
28310,1
28320,1
28330,1
28340,1
28350,1
28360,1
28370,1
28380,1
28390,1
28400,1
28410,1
28420,1
28430,2
28440,2
28450,2
28460,2
28470,2
28480,2
28490,1
28500,1
28510,1
28520,1
28530,1
28540,1
28550,1
28560,0
28570,0
28580,0
28590,0
28600,0
28610,0
28620,0
28630,0
28640,0
28650,0
28660,0
28670,0
28680,0
28690,0
28700,2
28710,2
28720,2
28730,2
28740,2
28750,2
28760,2
28770,2
28780,2
28790,2
28800,2
28810,2
28820,2
28830,2
28840,2
28850,2
28860,2
28870,2
28880,2
28890,2
28900,2
28910,2
28920,2
28930,2
28940,2
28950,2
28960,2
28970,2
28980,2
28990,2
29000,2
29010,2
29020,2
29030,2
29040,2
29050,2
29060,2
29070,2
29080,0
29090,0
29100,0
29110,0
29120,0
29130,0
29140,0
29150,0
29160,0
29170,0
29180,0
29190,0
29200,0
29210,0
29220,0
29230,0
29240,0
29250,0
29260,0
29270,0
29280,0
29290,0
29300,0
29310,0
29320,0
29330,0
29340,0
29350,0
29360,0
29370,0
29380,0
29390,0
29400,0
29410,0
29420,0
29430,0
29440,0
29450,0
29460,0
29470,0
29480,0
29490,0
29500,0
29510,0
29520,0
29530,0
29540,0
29550,0
29560,0
29570,0
29580,0
29590,0
29600,0
29610,0
29620,0
29630,0
29640,0
29650,0
29660,0
29670,0
29680,1
29690,1
29700,1
29710,2
29720,2
29730,2
29740,2
29750,2
29760,2
29770,2
29780,2
29790,2
29800,2
29810,2
29820,2
29830,2
29840,1
29850,1
29860,1
29870,1
29880,1
29890,1
29900,1
29910,1
29920,1
29930,1
29940,1
29950,1
29960,1
29970,1
29980,1
29990,1
30000,1
30010,1
30020,1
30030,1
30040,1
30050,1
30060,1
30070,1
30080,1
30090,1
30100,1
30110,1
30120,1
30130,1
30140,1
30150,1
30160,1
30170,1
30180,1
30190,2
30200,2
30210,2
30220,2
30230,2
30240,2
30250,2
30260,2
30270,2
30280,2
30290,2
30300,1
30310,1
30320,1
30330,1
30340,1
30350,1
30360,1
30370,1
30380,1
30390,1
30400,1
30410,1
30420,1
30430,1
30440,1
30450,1
30460,1
30470,1
30480,1
30490,1
30500,1
30510,1
30520,1
30530,1
30540,1
30550,1
30560,1
30570,1
30580,1
30590,1
30600,1
30610,1
30620,0
30630,0
30640,0
30650,0
30660,0
30670,0
30680,0
30690,0
30700,0
30710,0
30720,0
30730,0
30740,0
30750,0
30760,0
30770,0
30780,0
30790,0
30800,0
30810,0
30820,0
30830,0
30840,0
30850,0
30860,0
30870,0
30880,0
30890,0
30900,0
30910,0
30920,0
30930,2
30940,2
30950,2
30960,2
30970,2
30980,2
30990,2
31000,2
31010,2
31020,2
31030,2
31040,2
31050,2
31060,2
31070,2
31080,2
31090,2
31100,2
31110,2
31120,2
31130,2
31140,2
31150,2
31160,2
31170,2
31180,2
31190,2
31200,2
31210,2
31220,2
31230,2
31240,2
31250,2
31260,2
31270,2
31280,2
31290,2
31300,2
31310,2
31320,2
31330,2
31340,2
31350,2
31360,2
31370,2
31380,2
31390,2
31400,2
31410,2
31420,2
31430,2
31440,2
31450,2
31460,2
31470,2
31480,2
31490,2
31500,2
31510,2
31520,2
31530,2
31540,2
31550,2
31560,2
31570,2
31580,2
31590,2
31600,2
31610,2
31620,2
31630,2
31640,2
31650,2
31660,2
31670,2
31680,2
31690,2
31700,2
31710,2
31720,2
31730,2
31740,2
31750,2
31760,2
31770,2
31780,2
31790,2
31800,2
31810,2
31820,2
31830,2
31840,2
31850,2
31860,2
31870,2
31880,2
31890,2
31900,2
31910,2
31920,2
31930,0
31940,0
31950,0
31960,0
31970,0
31980,0
31990,0
32000,0
32010,0
32020,0
32030,0
32040,0
32050,0
32060,0
32070,0
32080,0
32090,0
32100,0
32110,0
32120,0
32130,0
32140,0
32150,0
32160,0
32170,0
32180,0
32190,0
32200,0
32210,0
32220,0
32230,0
32240,0
32250,0
32260,0
32270,0
32280,0
32290,0
32300,0
32310,0
32320,0
32330,0
32340,0
32350,0
32360,3
32370,3
32380,3
32390,3
32400,3
32410,3
32420,3
32430,3
32440,3
32450,3
32460,3
32470,3
32480,3
32490,3
32500,3
32510,3
32520,3
32530,3
32540,3
32550,3
32560,3
32570,3
32580,3
32590,3
32600,3
32610,3
32620,3
32630,3
32640,3
32650,3
32660,3
32670,3
32680,3
32690,3
32700,3
32710,3
32720,3
32730,3
32740,3
32750,3
32760,3
32770,3
32780,3
32790,3
32800,3
32810,0
32820,0
32830,0
32840,0
32850,0
32860,0
32870,0
32880,0
32890,0
32900,0
32910,0
32920,0
32930,0
32940,0
32950,0
32960,0
32970,0
32980,0
32990,0
33000,0
33010,0
33020,0
33030,0
33040,0
33050,0
33060,0
33070,0
33080,0
33090,0
33100,0
33110,0
33120,0
33130,0
33140,0
33150,0
33160,0
33170,0
33180,0
33190,0
33200,0
33210,0
33220,0
33230,0
33240,0
33250,0
33260,0
33270,0
33280,0
33290,0
33300,0
33310,0
33320,0
33330,0
33340,0
33350,0
33360,0
33370,0
33380,0
33390,0
33400,0
33410,0
33420,0
33430,0
33440,0
33450,0
33460,0
33470,0
33480,3
33490,3
33500,3
33510,3
33520,3
33530,3
33540,3
33550,3
33560,3
33570,3
33580,3
33590,3
33600,3
33610,3
33620,3
33630,3
33640,3
33650,3
33660,3
33670,3
33680,3
33690,3
33700,3
33710,3
33720,3
33730,3
33740,3
33750,3
33760,3
33770,3
33780,3
33790,3
33800,3
33810,3
33820,3
33830,3
33840,3
33850,3
33860,3
33870,3
33880,3
33890,3
33900,3
33910,3
33920,3
33930,3
33940,3
33950,3
33960,3
33970,3
33980,3
33990,3
34000,3
34010,3
34020,3
34030,3
34040,3
34050,3
34060,3
34070,3
34080,3
34090,3
34100,3
34110,3
34120,3
34130,3
34140,3
34150,3
34160,3
34170,3
34180,3
34190,3
34200,3
34210,3
34220,3
34230,3
34240,3
34250,3
34260,3
34270,3
34280,3
34290,3
34300,3
34310,3
34320,3
34330,3
34340,3
34350,3
34360,3
34370,3
34380,3
34390,3
34400,3
34410,3
34420,3
34430,3
34440,3
34450,3
34460,3
34470,3
34480,3
34490,0
34500,0
34510,0
34520,0
34530,0
34540,0
34550,0
34560,0
34570,0
34580,0
34590,0
34600,0
34610,0
34620,0
34630,0
34640,0
34650,0
34660,0
34670,0
34680,0
34690,0
34700,0
34710,0
34720,0
34730,0
34740,0
34750,0
34760,0
34770,0
34780,0
34790,0
34800,0
34810,0
34820,0
34830,0
34840,0
34850,0
34860,0
34870,0
34880,0
34890,0
34900,0
34910,0
34920,0
34930,0
34940,0
34950,0
34960,0
34970,0
34980,0
34990,0
35000,0
35010,0
35020,0
35030,0
35040,2
35050,2
35060,2
35070,2
35080,2
35090,2
35100,2
35110,2
35120,0
35130,0
35140,0
35150,0
35160,0
35170,0
35180,0
35190,0
35200,0
35210,0
35220,0
35230,0
35240,0
35250,0
35260,0
35270,0
35280,0
35290,0
35300,0
35310,0
35320,0
35330,0
35340,0
35350,0
35360,0
35370,0
35380,0
35390,0
35400,0
35410,0
35420,0
35430,0
35440,0
35450,0
35460,0
35470,0
35480,0
35490,0
35500,0
35510,0
35520,0
35530,0
35540,0
35550,0
35560,0
35570,0
35580,0
35590,0
35600,0
35610,0
35620,0
35630,0
35640,0
35650,0
35660,0
35670,0
35680,0
35690,0
35700,0
35710,0
35720,0
35730,2
35740,2
35750,2
35760,2
35770,2
35780,2
35790,2
35800,2
35810,0
35820,0
35830,0
35840,0
35850,0
35860,0
35870,0
35880,0
35890,0
35900,0
35910,0
35920,0
35930,0
35940,0
35950,0
35960,0
35970,0
35980,0
35990,0
36000,0
36010,0
36020,0
36030,0
36040,0
36050,0
36060,0
36070,0
36080,0
36090,0
36100,3
36110,3
36120,3
36130,3
36140,3
36150,3
36160,3
36170,3
36180,3
36190,3
36200,3
36210,3
36220,3
36230,3
36240,3
36250,3
36260,3
36270,3
36280,3
36290,3
36300,3
36310,3
36320,3
36330,3
36340,3
36350,3
36360,3
36370,3
36380,3
36390,3
36400,3
36410,3
36420,3
36430,3
36440,3
36450,3
36460,3
36470,3
36480,3
36490,3
36500,3
36510,3
36520,3
36530,3
36540,3
36550,3
36560,3
36570,3
36580,3
36590,3
36600,3
36610,3
36620,3
36630,3
36640,3
36650,3
36660,3
36670,3
36680,3
36690,1
36700,1
36710,1
36720,1
36730,1
36740,1
36750,1
36760,1
36770,1
36780,1
36790,1
36800,1
36810,0
36820,0
36830,0
36840,0
36850,0
36860,0
36870,0
36880,0
36890,0
36900,0
36910,0
36920,0
36930,0
36940,0
36950,0
36960,0
36970,0
36980,0
36990,0
37000,0
37010,0
37020,0
37030,0
37040,0
37050,0
37060,0
37070,0
37080,0
37090,0
37100,0
37110,0
37120,0
37130,0
37140,0
37150,0
37160,0
37170,0
37180,0
37190,0
37200,0
37210,0
37220,0
37230,0
37240,0
37250,0
37260,0
37270,0
37280,0
37290,0
37300,0
37310,0
37320,0
37330,0
37340,1
37350,1
37360,1
37370,1
37380,1
37390,1
37400,1
37410,1
37420,1
37430,1
37440,1
37450,1
37460,1
37470,1
37480,1
37490,1
37500,1
37510,1
37520,1
37530,1
37540,1
37550,2
37560,2
37570,2
37580,2
37590,2
37600,2
37610,2
37620,2
37630,2
37640,2
37650,2
37660,2
37670,2
37680,2
37690,2
37700,2
37710,2
37720,2
37730,2
37740,2
37750,2
37760,2
37770,2
37780,2
37790,2
37800,2
37810,2
37820,2
37830,2
37840,2
37850,2
37860,2
37870,2
37880,2
37890,2
37900,2
37910,2
37920,2
37930,2
37940,2
37950,2
37960,2
37970,2
37980,2
37990,2
38000,2
38010,2
38020,2
38030,2
38040,2
38050,2
38060,2
38070,2
38080,2
38090,2
38100,2
38110,2
38120,2
38130,2
38140,2
38150,2
38160,2
38170,2
38180,2
38190,2
38200,2
38210,2
38220,2
38230,2
38240,2
38250,2
38260,1
38270,1
38280,1
38290,1
38300,1
38310,1
38320,1
38330,1
38340,1
38350,1
38360,1
38370,1
38380,1
38390,1
38400,1
38410,1
38420,1
38430,1
38440,1
38450,1
38460,1
38470,1
38480,1
38490,1
38500,1
38510,1
38520,1
38530,1
38540,1
38550,1
38560,1
38570,1
38580,1
38590,1
38600,1
38610,1
38620,1
38630,1
38640,1
38650,1
38660,1
38670,1
38680,1
38690,1
38700,1
38710,1
38720,1
38730,1
38740,1
38750,1
38760,1
38770,1
38780,1
38790,1
38800,1
38810,1
38820,1
38830,1
38840,1
38850,1
38860,1
38870,1
38880,1
38890,1
38900,2
38910,2
38920,2
38930,2
38940,2
38950,2
38960,2
38970,2
38980,2
38990,2
39000,2
39010,2
39020,2
39030,2
39040,2
39050,2
39060,2
39070,2
39080,2
39090,2
39100,2
39110,2
39120,2
39130,2
39140,2
39150,2
39160,2
39170,2
39180,2
39190,2
39200,2
39210,2
39220,2
39230,2
39240,2
39250,2
39260,2
39270,2
39280,2
39290,2
39300,2
39310,2
39320,2
39330,2
39340,2
39350,2
39360,2
39370,0
39380,0
39390,0
39400,0
39410,0
39420,0
39430,0
39440,0
39450,0
39460,0
39470,0
39480,0
39490,0
39500,0
39510,0
39520,0
39530,0
39540,0
39550,0
39560,0
39570,0
39580,0
39590,0
39600,0
39610,0
39620,0
39630,0
39640,0
39650,0
39660,0
39670,0
39680,0
39690,0
39700,0
39710,0
39720,0
39730,0
39740,0
39750,0
39760,0
39770,0
39780,0
39790,0
39800,0
39810,0
39820,0
39830,0
39840,0
39850,0
39860,0
39870,0
39880,0
39890,0
39900,0
39910,0
39920,0
39930,0
39940,0
39950,0
39960,0
39970,0
39980,0
39990,0
40000,0
40010,0
40020,0
40030,0
40040,0
40050,0
40060,0
40070,0
40080,0
40090,0
40100,0
40110,0
40120,0
40130,0
40140,0
40150,0
40160,0
40170,0
40180,0
40190,0
40200,0
40210,0
40220,0
40230,0
40240,0
40250,0
40260,0
40270,0
40280,0
40290,0
40300,0
40310,0
40320,0
40330,0
40340,0
40350,0
40360,0
40370,0
40380,0
40390,0
40400,0
40410,0
40420,0
40430,0
40440,0
40450,0
40460,0
40470,0
40480,0
40490,0
40500,0
40510,0
40520,0
40530,0
40540,0
40550,0
40560,0
40570,0
40580,0
40590,0
40600,0
40610,0
40620,0
40630,0
40640,0
40650,0
40660,0
40670,0
40680,0
40690,0
40700,0
40710,0
40720,0
40730,0
40740,0
40750,0
40760,0
40770,0
40780,0
40790,0
40800,0
40810,0
40820,0
40830,0
40840,0
40850,0
40860,0
40870,0
40880,0
40890,0
40900,0
40910,0
40920,0
40930,0
40940,0
40950,0
40960,0
40970,0
40980,0
40990,0
41000,0
41010,0
41020,0
41030,0
41040,0
41050,0
41060,0
41070,0
41080,0
41090,0
41100,0
41110,0
41120,0
41130,0
41140,0
41150,0
41160,0
41170,0
41180,0
41190,0
41200,0
41210,0
41220,0
41230,0
41240,0
41250,0
41260,0
41270,0
41280,0
41290,0
41300,0
41310,0
41320,0
41330,0
41340,0
41350,0
41360,0
41370,0
41380,0
41390,0
41400,0
41410,0
41420,0
41430,0
41440,0
41450,0
41460,0
41470,0
41480,0
41490,0
41500,0
41510,0
41520,0
41530,0
41540,0
41550,0
41560,0
41570,0
41580,0
41590,0
41600,0
41610,0
41620,0
41630,0
41640,0
41650,0
41660,0
41670,0
41680,0
41690,0
41700,0
41710,0
41720,0
41730,0
41740,0
41750,0
41760,0
41770,0
41780,0
41790,0
41800,0
41810,0
41820,0
41830,0
41840,0
41850,0
41860,0
41870,0
41880,0
41890,0
41900,0
41910,0
41920,0
41930,0
41940,0
41950,0
41960,0
41970,0
41980,0
41990,0
42000,0
42010,0
42020,0
42030,0
42040,0
42050,0
42060,0
42070,0
42080,0
42090,0
42100,0
42110,0
42120,0
42130,0
42140,0
42150,0
42160,0
42170,0
42180,0
42190,0
42200,0
42210,0
42220,0
42230,0
42240,0
42250,0
42260,0
42270,0
42280,0
42290,0
42300,0
42310,0
42320,0
42330,0
42340,0
42350,0
42360,0
42370,0
42380,0
42390,0
42400,0
42410,0
42420,0
42430,1
42440,1
42450,1
42460,1
42470,1
42480,1
42490,2
42500,2
42510,2
42520,2
42530,2
42540,2
42550,2
42560,2
42570,2
42580,2
42590,2
42600,2
42610,2
42620,2
42630,2
42640,2
42650,2
42660,0
42670,0
42680,0
42690,0
42700,0
42710,0
42720,0
42730,0
42740,2
42750,2
42760,2
42770,2
42780,2
42790,2
42800,2
42810,2
42820,2
42830,2
42840,2
42850,2
42860,2
42870,2
42880,2
42890,2
42900,2
42910,2
42920,2
42930,2
42940,2
42950,2
42960,2
42970,2
42980,2
42990,2
43000,2
43010,2
43020,2
43030,2
43040,2
43050,2
43060,2
43070,2
43080,2
43090,2
43100,2
43110,2
43120,2
43130,2
43140,2
43150,2
43160,2
43170,2
43180,2
43190,2
43200,2
43210,2
43220,2
43230,2
43240,2
43250,2
43260,2
43270,2
43280,2
43290,2
43300,2
43310,2
43320,2
43330,2
43340,2
43350,2
43360,2
43370,2
43380,2
43390,2
43400,2
43410,2
43420,2
43430,2
43440,2
43450,1
43460,1
43470,1
43480,1
43490,1
43500,1
43510,1
43520,1
43530,1
43540,1
43550,1
43560,1
43570,1
43580,1
43590,1
43600,1
43610,1
43620,1
43630,1
43640,1
43650,1
43660,1
43670,2
43680,2
43690,2
43700,2
43710,2
43720,2
43730,2
43740,2
43750,2
43760,2
43770,2
43780,2
43790,2
43800,2
43810,2
43820,2
43830,2
43840,2
43850,2
43860,2
43870,2
43880,2
43890,2
43900,2
43910,2
43920,2
43930,2
43940,2
43950,2
43960,2
43970,2
43980,2
43990,2
44000,2
44010,2
44020,2
44030,2
44040,2
44050,2
44060,2
44070,2
44080,2
44090,2
44100,2
44110,2
44120,2
44130,2
44140,2
44150,2
44160,2
44170,2
44180,2
44190,2
44200,2
44210,2
44220,2
44230,0
44240,0
44250,0
44260,0
44270,0
44280,0
44290,0
44300,0
44310,0
44320,0
44330,0
44340,0
44350,0
44360,2
44370,2
44380,2
44390,2
44400,2
44410,2
44420,2
44430,2
44440,2
44450,2
44460,2
44470,2
44480,2
44490,2
44500,2
44510,2
44520,2
44530,2
44540,2
44550,2
44560,2
44570,2
44580,2
44590,2
44600,2
44610,2
44620,2
44630,2
44640,2
44650,2
44660,2
44670,2
44680,2
44690,2
44700,2
44710,2
44720,2
44730,2
44740,2
44750,2
44760,2
44770,2
44780,2
44790,2
44800,2
44810,2
44820,2
44830,2
44840,2
44850,2
44860,2
44870,2
44880,2
44890,2
44900,2
44910,2
44920,2
44930,2
44940,2
44950,2
44960,2
44970,2
44980,2
44990,2
45000,2
45010,2
45020,2
45030,2
45040,2
45050,2
45060,2
45070,2
45080,2
45090,2
45100,2
45110,2
45120,2
45130,2
45140,2
45150,2
45160,2
45170,2
45180,2
45190,2
45200,2
45210,2
45220,2
45230,2
45240,2
45250,2
45260,2
45270,2
45280,2
45290,2
45300,2
45310,2
45320,2
45330,2
45340,2
45350,2
45360,2
45370,0
45380,0
45390,0
45400,0
45410,0
45420,0
45430,0
45440,0
45450,0
45460,0
45470,0
45480,0
45490,0
45500,0
45510,0
45520,0
45530,0
45540,0
45550,0
45560,0
45570,0
45580,0
45590,0
45600,0
45610,0
45620,0
45630,0
45640,0
45650,0
45660,0
45670,0
45680,0
45690,0
45700,0
45710,0
45720,0
45730,0
45740,3
45750,3
45760,3
45770,3
45780,3
45790,3
45800,3
45810,3
45820,3
45830,3
45840,3
45850,3
45860,3
45870,3
45880,3
45890,3
45900,3
45910,3
45920,3
45930,3
45940,3
45950,3
45960,3
45970,3
45980,3
45990,3
46000,3
46010,3
46020,3
46030,3
46040,3
46050,3
46060,3
46070,3
46080,3
46090,3
46100,3
46110,3
46120,3
46130,3
46140,3
46150,3
46160,0
46170,0
46180,0
46190,0
46200,0
46210,0
46220,0
46230,0
46240,0
46250,0
46260,0
46270,0
46280,0
46290,0
46300,0
46310,0
46320,0
46330,0
46340,0
46350,0
46360,0
46370,0
46380,0
46390,0
46400,0
46410,0
46420,0
46430,0
46440,0
46450,0
46460,0
46470,0
46480,0
46490,0
46500,1
46510,1
46520,1
46530,1
46540,1
46550,1
46560,1
46570,1
46580,1
46590,1
46600,1
46610,1
46620,1
46630,1
46640,1
46650,1
46660,1
46670,2
46680,2
46690,2
46700,2
46710,2
46720,2
46730,2
46740,2
46750,2
46760,2
46770,2
46780,0
46790,0
46800,0
46810,0
46820,0
46830,0
46840,0
46850,0
46860,2
46870,2
46880,2
46890,2
46900,2
46910,2
46920,2
46930,2
46940,2
46950,2
46960,2
46970,2
46980,2
46990,2
47000,2
47010,2
47020,2
47030,2
47040,2
47050,2
47060,2
47070,2
47080,2
47090,2
47100,2
47110,2
47120,2
47130,2
47140,2
47150,2
47160,2
47170,2
47180,2
47190,2
47200,2
47210,2
47220,2
47230,2
47240,2
47250,2
47260,2
47270,2
47280,2
47290,2
47300,2
47310,2
47320,2
47330,2
47340,2
47350,2
47360,2
47370,2
47380,2
47390,2
47400,2
47410,2
47420,2
47430,2
47440,2
47450,2
47460,2
47470,2
47480,2
47490,2
47500,2
47510,2
47520,2
47530,2
47540,2
47550,2
47560,2
47570,2
47580,2
47590,2
47600,2
47610,2
47620,2
47630,2
47640,2
47650,2
47660,2
47670,2
47680,2
47690,2
47700,2
47710,2
47720,2
47730,2
47740,2
47750,2
47760,2
47770,2
47780,2
47790,2
47800,2
47810,2
47820,2
47830,2
47840,2
47850,2
47860,2
47870,2
47880,2
47890,2
47900,2
47910,2
47920,1
47930,1
47940,1
47950,1
47960,1
47970,1
47980,1
47990,1
48000,1
48010,1
48020,1
48030,1
48040,1
48050,1
48060,1
48070,1
48080,1
48090,1
48100,1
48110,1
48120,1
48130,1
48140,1
48150,1
48160,1
48170,1
48180,1
48190,1
48200,1
48210,1
48220,1
48230,1
48240,1
48250,1
48260,1
48270,1
48280,1
48290,1
48300,1
48310,1
48320,1
48330,1
48340,1
48350,1
48360,1
48370,1
48380,1
48390,1
48400,1
48410,1
48420,1
48430,1
48440,1
48450,1
48460,1
48470,1
48480,1
48490,1
48500,1
48510,1
48520,1
48530,1
48540,1
48550,1
48560,1
48570,1
48580,1
48590,1
48600,1
48610,1
48620,1
48630,1
48640,1
48650,1
48660,1
48670,1
48680,1
48690,1
48700,1
48710,1
48720,1
48730,1
48740,1
48750,1
48760,1
48770,1
48780,1
48790,1
48800,1
48810,1
48820,1
48830,2
48840,2
48850,2
48860,2
48870,2
48880,2
48890,2
48900,2
48910,2
48920,2
48930,2
48940,2
48950,2
48960,2
48970,2
48980,2
48990,2
49000,2
49010,2
49020,2
49030,2
49040,2
49050,2
49060,2
49070,2
49080,2
49090,2
49100,2
49110,2
49120,2
49130,2
49140,1
49150,1
49160,1
49170,1
49180,1
49190,1
49200,0
49210,0
49220,0
49230,0
49240,0
49250,0
49260,0
49270,0
49280,0
49290,0
49300,0
49310,0
49320,0
49330,0
49340,0
49350,0
49360,0
49370,0
49380,0
49390,0
49400,0
49410,0
49420,0
49430,0
49440,0
49450,0
49460,0
49470,0
49480,0
49490,0
49500,0
49510,0
49520,0
49530,2
49540,2
49550,2
49560,2
49570,2
49580,2
49590,2
49600,2
49610,2
49620,2
49630,2
49640,2
49650,2
49660,2
49670,2
49680,2
49690,2
49700,2
49710,1
49720,1
49730,1
49740,1
49750,1
49760,1
49770,1
49780,1
49790,1
49800,1
49810,1
49820,1
49830,1
49840,1
49850,1
49860,1
49870,1
49880,1
49890,1
49900,1
49910,1
49920,1
49930,1
49940,1
49950,1
49960,1
49970,1
49980,1
49990,1
50000,1
50010,1
50020,1
50030,1
50040,1
50050,1
50060,1
50070,1
50080,1
50090,1
50100,1
50110,1
50120,1
50130,1
50140,1
50150,1
50160,1
50170,1
50180,0
50190,0
50200,0
50210,0
50220,0
50230,0
50240,0
50250,0
50260,0
50270,0
50280,0
50290,0
50300,0
50310,0
50320,0
50330,0
50340,0
50350,0
50360,0
50370,0
50380,0
50390,0
50400,0
50410,0
50420,0
50430,0
50440,0
50450,0
50460,0
50470,0
50480,3
50490,3
50500,3
50510,3
50520,3
50530,3
50540,3
50550,3
50560,3
50570,3
50580,3
50590,3
50600,3
50610,3
50620,3
50630,3
50640,3
50650,3
50660,3
50670,3
50680,3
50690,3
50700,3
50710,3
50720,3
50730,3
50740,3
50750,3
50760,3
50770,3
50780,3
50790,3
50800,3
50810,3
50820,3
50830,3
50840,3
50850,3
50860,3
50870,3
50880,3
50890,3
50900,3
50910,3
50920,3
50930,3
50940,3
50950,3
50960,3
50970,3
50980,0
50990,0
51000,0
51010,0
51020,0
51030,0
51040,0
51050,0
51060,0
51070,0
51080,0
51090,0
51100,0
51110,0
51120,0
51130,0
51140,0
51150,0
51160,1
51170,1
51180,1
51190,1
51200,1
51210,1
51220,1
51230,1
51240,1
51250,1
51260,1
51270,1
51280,2
51290,2
51300,2
51310,2
51320,2
51330,2
51340,2
51350,2
51360,2
51370,2
51380,2
51390,2
51400,1
51410,1
51420,1
51430,1
51440,1
51450,1
51460,1
51470,1
51480,1
51490,1
51500,1
51510,1
51520,1
51530,1
51540,1
51550,1
51560,1
51570,0
51580,0
51590,0
51600,0
51610,0
51620,0
51630,0
51640,0
51650,0
51660,0
51670,0
51680,0
51690,0
51700,0
51710,0
51720,0
51730,0
51740,0
51750,0
51760,0
51770,0
51780,0
51790,0
51800,0
51810,0
51820,0
51830,0
51840,0
51850,0
51860,0
51870,0
51880,0
51890,0
51900,0
51910,0
51920,0
51930,0
51940,0
51950,0
51960,0
51970,0
51980,0
51990,0
52000,0
52010,0
52020,0
52030,0
52040,0
52050,0
52060,0
52070,0
52080,0
52090,0
52100,0
52110,0
52120,0
52130,0
52140,0
52150,0
52160,0
52170,0
52180,0
52190,0
52200,0
52210,0
52220,0
52230,0
52240,0
52250,0
52260,0
52270,0
52280,0
52290,0
52300,0
52310,0
52320,0
52330,0
52340,0
52350,0
52360,0
52370,0
52380,0
52390,0
52400,0
52410,0
52420,0
52430,0
52440,0
52450,3
52460,3
52470,3
52480,3
52490,3
52500,3
52510,3
52520,3
52530,3
52540,3
52550,3
52560,3
52570,3
52580,3
52590,3
52600,3
52610,3
52620,3
52630,3
52640,3
52650,3
52660,3
52670,3
52680,3
52690,3
52700,3
52710,3
52720,3
52730,3
52740,3
52750,3
52760,3
52770,3
52780,3
52790,3
52800,3
52810,3
52820,3
52830,3
52840,3
52850,3
52860,3
52870,3
52880,3
52890,3
52900,3
52910,3
52920,3
52930,3
52940,3
52950,3
52960,3
52970,3
52980,3
52990,3
53000,3
53010,3
53020,3
53030,3
53040,3
53050,3
53060,3
53070,3
53080,3
53090,3
53100,3
53110,3
53120,3
53130,3
53140,3
53150,3
53160,3
53170,3
53180,3
53190,3
53200,3
53210,3
53220,3
53230,3
53240,3
53250,3
53260,3
53270,3
53280,3
53290,3
53300,3
53310,3
53320,3
53330,3
53340,3
53350,3
53360,3
53370,3
53380,3
53390,3
53400,3
53410,3
53420,3
53430,3
53440,3
53450,3
53460,3
53470,3
53480,3
53490,3
53500,3
53510,3
53520,3
53530,3
53540,3
53550,3
53560,3
53570,3
53580,3
53590,3
53600,3
53610,3
53620,3
53630,3
53640,2
53650,2
53660,2
53670,2
53680,2
53690,2
53700,2
53710,2
53720,2
53730,2
53740,2
53750,2
53760,2
53770,2
53780,2
53790,2
53800,2
53810,2
53820,2
53830,2
53840,2
53850,2
53860,2
53870,1
53880,1
53890,1
53900,1
53910,1
53920,1
53930,1
53940,1
53950,1
53960,1
53970,1
53980,0
53990,0
54000,0
54010,0
54020,0
54030,0
54040,0
54050,0
54060,0
54070,0
54080,0
54090,0
54100,0
54110,0
54120,0
54130,0
54140,0
54150,0
54160,0
54170,0
54180,0
54190,0
54200,0
54210,0
54220,0
54230,0
54240,2
54250,2
54260,2
54270,2
54280,2
54290,2
54300,2
54310,2
54320,2
54330,2
54340,2
54350,2
54360,2
54370,2
54380,2
54390,2
54400,2
54410,2
54420,2
54430,2
54440,2
54450,2
54460,2
54470,2
54480,2
54490,2
54500,2
54510,2
54520,2
54530,2
54540,2
54550,2
54560,2
54570,2
54580,2
54590,2
54600,2
54610,2
54620,2
54630,2
54640,2
54650,2
54660,2
54670,2
54680,2
54690,2
54700,2
54710,2
54720,2
54730,2
54740,2
54750,2
54760,2
54770,2
54780,2
54790,2
54800,2
54810,2
54820,2
54830,2
54840,2
54850,2
54860,2
54870,2
54880,2
54890,1
54900,1
54910,1
54920,1
54930,1
54940,0
54950,0
54960,0
54970,0
54980,0
54990,0
55000,0
55010,0
55020,0
55030,0
55040,0
55050,0
55060,0
55070,0
55080,0
55090,0
55100,0
55110,0
55120,0
55130,0
55140,0
55150,0
55160,0
55170,0
55180,0
55190,0
55200,2
55210,2
55220,2
55230,2
55240,2
55250,2
55260,1
55270,1
55280,1
55290,1
55300,1
55310,1
55320,1
55330,1
55340,1
55350,1
55360,1
55370,1
55380,1
55390,1
55400,1
55410,1
55420,1
55430,1
55440,1
55450,1
55460,1
55470,1
55480,1
55490,1
55500,1
55510,1
55520,1
55530,1
55540,1
55550,1
55560,2
55570,2
55580,2
55590,2
55600,2
55610,1
55620,1
55630,1
55640,1
55650,1
55660,1
55670,1
55680,1
55690,1
55700,1
55710,1
55720,1
55730,1
55740,1
55750,1
55760,1
55770,1
55780,1
55790,1
55800,1
55810,1
55820,1
55830,1
55840,1
55850,1
55860,1
55870,1
55880,1
55890,1
55900,1
55910,1
55920,1
55930,1
55940,1
55950,1
55960,1
55970,1
55980,1
55990,1
56000,1
56010,1
56020,1
56030,1
56040,1
56050,1
56060,1
56070,1
56080,1
56090,1
56100,1
56110,1
56120,1
56130,1
56140,1
56150,1
56160,1
